Unnamed: 0,data,len,true,fuzzy,id,single,split,source
1319,"in the second half of the fifth century bc , athens , following the victory against the persians and the establishment of democracy , took a leading position amongst the other city states of the ancient world",33,[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],404,,dev,short_description
2258,"as one of the most powerful cultural centres in mesoamerica , teotihuacan extended its cultural and artistic influence throughout the region , and even beyond . ",23,[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],414,,dev,short_description
2955,"a survey has revealed <NUM>  species of finfish , <NUM>  species of cnidaria , including corals , eight molluscs , <NUM>  sponges , <NUM>  echinoderms , <NUM>  arthropods and eight annelid worms",26,[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],1161,,dev,short_description
2110,its five peaks and slopes contain numerous ancient places of worship and caves with petroglyphs as well as two largely reconstructed <NUM> th century mosques,24,[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],1230,,dev,short_description
657,"mount wutai , literally , the five terrace mountain , is the highest in northern china and is remarkable for its morphology of precipitous slopes with five open treeless peaks",27,[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1279,,dev,short_description
3634,"extensive archaeological research has also yielded a long sequence of evidence of human evolution and human environment dynamics , including early hominid footprints dating back <NUM>  . <NUM>  million years . ",26,[0.  0.  0.  1.  0.  0.  1.  1.  1.  1.  0.2],[0.  0.  0.  1.  0.  0.  1.  1.  1.  1.  0.2],39,,dev,short_description
3276,the central suriname nature reserve comprises <NUM>  . <NUM>  million ha of primary tropical forest of west central suriname,16,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],1017,,dev,short_description
1557,the sacred meanings of these stories and practices have been integrated with buddhist beliefs and constitute the basis for sikkimese identity . ,21,[0.  0.  1.  0.  0.  1.  1.  0.  0.  1.  0.2],[0.  0.  1.  0.  0.  1.  1.  0.  0.  1.  0.2],1513,,dev,short_description
2946,"situated at the confluence of the volga , the sviyaga and the shchuka rivers , at the crossroads of the silk and volga routes , sviyazhsk was founded by ivan the terrible in <NUM> ",31,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1525,,dev,short_description
1289,"adjacent to the modernist chilehaus office building , the kontorhaus district is an area of over five hectares featuring six very large office complexes built from the <NUM> s to the <NUM> s to house port related businesses",34,[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1467,,dev,short_description
3717,"these include the fallingwater mill run , pennsylvania , the herbert and katherine jacobs house madison , wisconsin and the guggenheim museum new york ",21,[0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.2],1496,,dev,short_description
1938,"the almost continuous eruptive activity of mount etna continues to influence volcanology , geophysics and other earth science disciplines",18,[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],1427,,dev,short_description
569,"ping yao is an exceptionally well preserved example of a traditional han chinese city , founded in the <NUM> th century",18,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],812,,dev,short_description
3920,"the world heritage site , extended in <NUM>  to the walls of urban viii , includes some of the major monuments of antiquity such as the forums , the mausoleum of augustus , the mausoleum of hadrian , the pantheon , trajans column and the column of marcus aurelius , as well as the religious and public buildings of papal rome . ",54,[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],91,,dev,short_description
2793,"a bureau of palace construction was set up to create the complex , consisting of a number of official and residential buildings set in a garden that was cleverly adapted to the uneven topography of the <NUM>  ha site",37,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],816,,dev,short_description
3072,"dating back <NUM>  , <NUM>  million years , it is the oldest astrobleme yet found on earth",14,[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],1162,,dev,short_description
190,"the sundarbans mangrove forest , one of the largest such forests in the world <NUM>  , <NUM>  ha , lies on the delta of the ganges , brahmaputra and meghna rivers on the bay of bengal",31,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],798,,dev,short_description
1842,"it still preserves its original layout ndash a circular central plot , symbolizing the world , surrounded by a ring of water",20,[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],824,,dev,short_description
991,"the massive ruins , dating from between the <NUM> st and the <NUM> th century a . d . , include monolithic obelisks , giant stelae , royal tombs and the ruins of ancient castles",26,[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],15,,dev,short_description
2806,"alongside the burial area , the royal tombs feature a ceremonial area and an entrance",14,[0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1319,,dev,short_description
3625,scientific research on these sites has already contributed substantially to debates about neanderthal and human evolution . ,16,[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],1500,,dev,short_description
2088,the property is home to <NUM>  globally threatened bird species and some of the highest bird diversities in the world,20,[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],1060,,dev,short_description
3835,"situated on the watershed of the baltic sea and black sea , this transboundary property is exceptional for the opportunities it offers for biodiversity conservation",24,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],33,,dev,short_description
2615,"founded in <NUM>  by the conquistador pedrarias davila , panama viejo is the oldest european settlement on the pacific coast of the americas",22,[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],790,,dev,short_description
1100,they feature an exceptional diversity of coral and fish species and a continuum of habitats from mangroves to seagrasses with the world rsquo s most diverse concentration of reef structures,28,[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],1115,,dev,short_description
478,its highly saline waters only sustain algae and some microorganisms,10,[0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.2],1400,,dev,short_description
3711,"it is a remarkable achievement in earthen construction in north america that was unsurpassed for at least <NUM>  , <NUM>  years . ",19,[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],1435,,dev,short_description
2971,"founded in the <NUM> th century , it bears witness to the najdi architectural style , which is specific to the centre of the arabian peninsula",23,[0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.2],1329,,dev,short_description
759,"cocos island national park , located <NUM>  km off the pacific coast of costa rica , is the only island in the tropical eastern pacific with a tropical rainforest",27,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],820,,dev,short_description
2349,"situated <NUM>  km from the town , the jesuit sanctuary , also dating from the <NUM> th century , is one of the finest examples of baroque art and architecture in the new spain",30,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1274,,dev,short_description
21,"simple , functional and perfectly adapted to the environment , the architecture of mzab was designed for community living , while respecting the structure of the family",24,[0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],188,,dev,short_description
3463,"the western mound shows the evolution of cultural practices in the chalcolithic period , from <NUM>  nbsp bc to <NUM>  nbsp bc",17,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1405,,dev,short_description
462,"this fossil site is located at the south eastern tip of the island of newfoundland , in eastern canada",17,[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],1497,,dev,short_description
1204,"with <NUM>  ha of parks and <NUM>  buildings constructed between <NUM>  and <NUM>  , potsdam s complex of palaces and parks forms an artistic whole , whose eclectic nature reinforces its sense of uniqueness",31,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],532,,dev,short_description
2373,"initiated by the franciscan friar , padre tembleque , and built with support from the local indigenous communities , this hydraulic system is an example of the exchange of influences between the european tradition of roman hydraulics and traditional mesoamerican construction techniques , including the use of adobe . ",44,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1463,,dev,short_description
970,"the fossils of al hitan show the youngest archaeocetes , in the last stages of losing their hind limbs",17,[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],1186,,dev,short_description
1235,"in the late <NUM> th and early <NUM> th centuries the small thuringian town of weimar witnessed a remarkable cultural flowering , attracting many writers and scholars , notably goethe and schiller",28,[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],846,,dev,short_description
2484,it is the largest steam pumping station ever built and is still in operation,13,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],867,,dev,short_description
2920,the site continued to be of great strategic importance until the <NUM> th century . ,13,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1070,,dev,short_description
3563,"built between <NUM>  and <NUM>  and characterized by an eclectic style and a return to national roots , it is a perfect example of an <NUM> th century princely dwelling . ",27,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],425,,dev,short_description
1544,"having become a global trading centre , the city of mumbai implemented an ambitious urban planning project in the second half of the <NUM> th century",24,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1480,,dev,short_description
2440,the three cities are partly excavated archaeological sites,8,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1444,,dev,short_description
781,"the ruins of diocletian s palace , built between the late <NUM> rd and the early <NUM> th centuries a . d . , can be found throughout the city",22,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],97,,dev,short_description
3458,the interior decoration using iznik tiles from the peak period of their production testifies to an art form that remains unsurpassed in this material,24,[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1366,,dev,short_description
1720,"located on both sides of the river tigris <NUM>  km north of baghdad , the length of the site from north to south is <NUM>  . <NUM>  km its width varying from <NUM>  km to <NUM>  km",34,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],276,,dev,short_description
131,on land the site features an extensive karst system and network of underground caves and water courses,17,[0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.2],[0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.2],1369,,dev,short_description
3817,"they are the impressive remains of five jesuit missions , built in the land of the guaranis during the <NUM> th and <NUM> th centuries",22,[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],275,,dev,short_description
2986,al ahsa is also a unique geocultural landscape and an exceptional example of human interaction with the environment . ,17,[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],1563,,dev,short_description
3244,"the ruins of the capital built by the parricidal king kassapa i <NUM>  ndash <NUM>  lie on the steep slopes and at the summit of a granite peak standing some <NUM> m high the lion s rock , which dominates the jungle from all sides ",40,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],202,,dev,short_description
3522,the site features the remains of a city founded by dorian greeks in the <NUM> th century bc on the northern shores of the black sea,25,[0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],1411,,dev,short_description
2179,"situated within a cluster of forested granite hills and covering an area of <NUM>  . <NUM>  km<NUM>  , high up the plateau of central malawi , the <NUM>  sites of this area feature the richest concentration of rock art in central africa",38,[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],476,,dev,short_description
1509,"opened in <NUM>  , its design applies bold and ingenious engineering solutions to the problem of establishing an effective rail link across a mountainous terrain of great beauty",27,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],944,,dev,short_description
333,a defence system was built to protect the wealth of the port and the town . the historic centre of paraty has retained its <NUM>  sup th sup century plan and much of its colonial architecture dating from the <NUM>  sup th sup and early <NUM>  sup th sup centuries . ,40,[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.2],[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.2],1308,,dev,short_description
1258,the statue stands <NUM>  . <NUM>  m tall and dates back to <NUM>  . ,11,[0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1087,,dev,short_description
